cost        CG2        HBCS        ScaleStar
1        7173.9        10684.97        7182.82
2        5254.39        8085.88        5277.83
3        4332.14        5666.38        4331.64
4        3789.91        4619.25        3884.29
5        3497.47        3623.11        3884.29
6        3257.5        3297.46        3884.29
7        3085.78        3181.24        3884.29
8        2968.01        3110.64        3884.29
9        2862.63        3027.59        3884.29
10        2781.62        2996.84        3884.29
11        2715.78        2951.97        3884.29
12        2657.22        2936.66        3884.29
13        2608.3        2884.73        3884.29
14        2567.45        2866.63        3884.29
15        2533.32        2836.16        3884.29
16        2498.86        2799.24        3884.29
17        2470.91        2773.05        3884.29
18        2446.82        2762.05        3884.29
19        2421.73        2737.85        3884.29
20        2401.64        2401.64        3884.29
