cost        CG2        HBCS        ScaleStar
1        4866.36        5693.27        4328.24
2        3415.2        5012.35        3429.37
3        2769.2        4021.96        2729.18
4        2378.98        3182.02        2378.13
5        2191.16        2366.09        2141.62
6        1983.06        2002.46        2068.59
7        1882.15        1911.97        2068.59
8        1774.97        1835.57        2068.59
9        1713.01        1798.88        2068.59
10        1643.6        1759.24        2068.59
11        1600.68        1741.81        2068.59
12        1554.14        1715.2        2068.59
13        1522.56        1697.64        2068.59
14        1488.78        1680.84        2068.59
15        1464.04        1666.76        2068.59
16        1438.5        1649.33        2068.59
17        1418.56        1635.98        2068.59
18        1397.33        1622.76        2068.59
19        1381.12        1602.82        2068.59
20        1365.6        1365.6        2068.59
