cost        CG2        HBCS        ScaleStar
1        5776.11        7407.05        5518.35
2        4389.55        6282.22        4408.46
3        3467.3        5372.29        3480.62
4        3056.61        4134.83        3066.67
5        2765.94        2977.91        2758.4
6        2555.46        2564.76        2669.43
7        2414.6        2471.06        2669.43
8        2285.97        2375.22        2669.43
9        2203.62        2313.05        2669.43
10        2117.48        2252.43        2669.43
11        2060.02        2242.27        2669.43
12        2001.9        2225.34        2669.43
13        1959.67        2188.67        2669.43
14        1917.77        2176.19        2669.43
15        1886.97        2142.63        2669.43
16        1854.8        2111.91        2669.43
17        1828.27        2102.09        2669.43
18        1802.18        2093.59        2669.43
19        1781.22        2062.22        2669.43
20        1760.8        1760.8        2669.43
