cost        CG2        HBCS        ScaleStar
1        5712.53        7792.48        5778.05
2        4578.84        6415.48        4597.25
3        3621.1        5463.83        3632.86
4        3188.06        4354.33        3188.66
5        2867.93        2935.33        2868.28
6        2664.6        2706.51        2782.65
7        2503.46        2563.6        2782.65
8        2381.84        2468.15        2782.65
9        2287.47        2395.39        2782.65
10        2207.88        2353.15        2782.65
11        2145.52        2331.86        2782.65
12        2087.02        2318.92        2782.65
13        2042.09        2283.53        2782.65
14        1999.12        2261.3        2782.65
15        1964.56        2244.27        2782.65
16        1931.97        2206        2782.65
17        1904.63        2189.58        2782.65
18        1878.99        2169.17        2782.65
19        1856.83        2152.94        2782.65
20        1834.91        1834.91        2782.65
