cost        CG2        HBCS        ScaleStar
1        5654.34        7163.37        5405.92
2        4282.86        6039.74        4294.98
3        3385.26        5039.08        3400.92
4        2983.92        3899.37        2987.67
5        2703.95        2907.28        2687.55
6        2493.36        2495.21        2601.63
7        2349.18        2394.61        2601.63
8        2229.84        2322.27        2601.63
9        2141.95        2244.14        2601.63
10        2063.87        2210.94        2601.63
11        2008.2        2182.29        2601.63
12        1952.17        2162.5        2601.63
13        1910.69        2144.2        2601.63
14        1870.19        2125.19        2601.63
15        1839.21        2104.74        2601.63
16        1807.4        2077.89        2601.63
17        1782.94        2052.35        2601.63
18        1758.32        2038.51        2601.63
19        1736.82        2007.56        2601.63
20        1716.33        1716.33        2601.63
