cost        CG2        HBCS        ScaleStar
1        5362.65        6749        5086.82
2        4061.09        5967.71        4074.48
3        3212.5        4764.68        3218.88
4        2832.7        3733.34        2830.29
5        2564.73        2653.2        2543.84
6        2363.39        2420.62        2470.6
7        2232.75        2279        2470.6
8        2115.71        2188.56        2470.6
9        2032.73        2127.56        2470.6
10        1959.19        2096.14        2470.6
11        1901.31        2064.64        2470.6
12        1851.64        2042.5        2470.6
13        1811.11        2029.03        2470.6
14        1773.48        2005.4        2470.6
15        1745.36        1999.72        2470.6
16        1716.23        1955.03        2470.6
17        1692.12        1936.16        2470.6
18        1667.76        1911.38        2470.6
19        1648.35        1893.26        2470.6
20        1629.7        1629.7        2470.6
