cost        CG2        HBCS        ScaleStar
1        479.2        479.2        479.2
2        420        479.2        479.2
3        299        479.2        299
4        280.87        285.4        280.87
5        278.6        479.2        280.87
6        241.5        285.4        285.4
7        241.5        285.4        280.87
8        241.5        285.4        280.87
9        188.5        188.5        188.5
10        181.7        188.5        183.97
11        181.7        285.4        183.97
12        152.25        188.5        183.97
13        152.25        188.5        183.97
14        152.25        156.2        183.97
15        149.4        156.2        151.67
16        149.4        156.2        151.67
17        149.4        140.05        151.67
18        133.25        140.05        151.67
19        133.25        140.05        151.67
20        133.25        133.25        151.67
