cost        CG2        HBCS        ScaleStar
1        890.1        891.8        891.8
2        679.44        680.58        680.58
3        515.25        515.25        515.25
4        513.55        515.25        515.25
5        513.55        574.96        515.25
6        430.89        574.96        432.59
7        407.94        409.64        409.64
8        407.94        539.76        409.64
9        325.28        539.76        326.98
10        325.28        374.43        326.98
11        325.28        374.43        326.98
12        290.07        291.77        291.77
13        290.07        291.77        291.77
14        290.07        291.77        291.77
15        262.52        264.22        264.22
16        262.52        264.22        264.22
17        248.74        250.44        264.22
18        244.91        250.44        264.22
19        244.91        250.44        264.22
20        231.14        231.14        264.22
