cost        CG2        HBCS        ScaleStar
1        540        625        625
2        444.38        625        540
3        359.38        444.38        359.38
4        359.38        359.38        359.38
5        316.88        359.38        359.38
6        316.88        316.88        316.88
7        269.06        354.06        316.88
8        226.56        269.06        269.06
9        226.56        226.56        226.56
10        226.56        323.96        226.56
11        212.4        238.96        226.56
12        196.46        196.46        212.4
13        196.46        196.46        196.46
14        182.29        182.29        196.46
15        182.29        175.21        182.29
16        175.21        175.21        182.29
17        175.21        167.24        182.29
18        167.24        167.24        182.29
19        167.24        160.16        182.29
20        160.16        160.16        182.29
