cost        CG2        HBCS        ScaleStar
1        11507.69        19720.49        11526.46
2        8042.87        13565.43        8053.22
3        6835.4        9743.26        7573.32
4        6139.06        6467.86        7573.32
5        5711.44        5722.9        7573.32
6        5426.99        5547.79        7573.32
7        5223.53        5420.16        7573.32
8        5067.4        5293.49        7573.32
9        4943.9        5217.49        7573.32
10        4843.94        5156.79        7573.32
11        4761.18        5095.02        7573.32
12        4690.02        5041.81        7573.32
13        4629.27        4992.43        7573.32
14        4578.38        4954.02        7573.32
15        4535.77        4918.74        7573.32
16        4495.46        4885.65        7573.32
17        4461.21        4860.26        7573.32
18        4430.38        4828.75        7573.32
19        4401.6        4800.96        7573.32
20        4377.07        4377.07        7573.32
