cost        CG2        HBCS        ScaleStar
1        10815.82        18317.83        10825.32
2        7561.81        12612.85        7566.2
3        6439.78        9089.57        7134.44
4        5776.05        5944.63        7134.44
5        5372.59        5381.76        7134.44
6        5105.82        5235.1        7134.44
7        4913.82        5088.67        7134.44
8        4767.91        4989.24        7134.44
9        4652.27        4924.68        7134.44
10        4555.42        4851.63        7134.44
11        4479.41        4793.03        7134.44
12        4412.92        4737        7134.44
13        4355.22        4701.4        7134.44
14        4308.16        4665.71        7134.44
15        4267.27        4623.1        7134.44
16        4230.81        4599.37        7134.44
17        4198.48        4575.19        7134.44
18        4169.47        4538.85        7134.44
19        4141.73        4519.04        7134.44
20        4118.62        4118.62        7134.44
