cost        CG2        HBCS        ScaleStar
1        10254.75        17455.55        10276.92
2        7219.19        11941.79        7173.43
3        6105.42        8555.07        6758.38
4        5475.67        5790.76        6758.38
5        5092.98        5109.63        6758.38
6        4839.2        4943.05        6758.38
7        4655.97        4822.45        6758.38
8        4517.45        4729.85        6758.38
9        4406.79        4655.64        6758.38
10        4317.61        4596.78        6758.38
11        4244.35        4538.52        6758.38
12        4181.01        4492.62        6758.38
13        4125.94        4457.46        6758.38
14        4082.67        4412.94        6758.38
15        4044.05        4385.83        6758.38
16        4008.77        4356.43        6758.38
17        3978.02        4324.49        6758.38
18        3950.37        4301.15        6758.38
19        3924.28        4275.41        6758.38
20        3902.29        3902.29        6758.38
