cost        CG2        HBCS        ScaleStar
1        10100.32        17011.26        10124.12
2        7097.13        11973.41        7063.2
3        6011.25        8577.3        6649.18
4        5385.44        5480.35        6649.18
5        5011.18        5037.15        6649.18
6        4763.33        4875.29        6649.18
7        4583.39        4732.85        6649.18
8        4447.36        4650.4        6649.18
9        4340.94        4587.18        6649.18
10        4250.03        4524        6649.18
11        4179.38        4466.27        6649.18
12        4116.2        4427.38        6649.18
13        4062.28        4384.9        6649.18
14        4018.45        4353.46        6649.18
15        3980.6        4315.8        6649.18
16        3945.45        4290.98        6649.18
17        3915.9        4262.38        6649.18
18        3888.19        4237.69        6649.18
19        3863.67        4215.69        6649.18
20        3841.98        3841.98        6649.18
