cost        CG2        HBCS        ScaleStar
1        12863.74        21745.85        12881.3
2        8995.6        15235.28        8999.28
3        7634.56        10814.34        8466.9
4        6861.69        6972.91        8466.9
5        6378.81        6390.71        8466.9
6        6067.95        6217.32        8466.9
7        5836.64        6071.32        8466.9
8        5664.71        5932.77        8466.9
9        5526.57        5834.31        8466.9
10        5415.41        5774.38        8466.9
11        5320.73        5712.29        8466.9
12        5243.57        5646.29        8466.9
13        5174.73        5591.57        8466.9
14        5117.9        5550.78        8466.9
15        5069.18        5504.01        8466.9
16        5025.9        5461.44        8466.9
17        4987.14        5426.39        8466.9
18        4952.76        5396.22        8466.9
19        4920.37        5376.41        8466.9
20        4892.95        4892.95        8466.9
