cost        CG2        HBCS        ScaleStar
1        9286.66        14912.42        9309.19
2        6475.5        10920.05        6473.66
3        5413.39        7370.05        5711
4        4844.94        5483.61        5711
5        4494.74        4507.36        5711
6        4249.3        4333.87        5711
7        4073.88        4209.32        5711
8        3939.24        4136.17        5711
9        3833.11        4064.29        5711
10        3746.12        4007.64        5711
11        3674.83        3962        5711
12        3616.55        3908.98        5711
13        3566.16        3879.87        5711
14        3524.12        3839.92        5711
15        3483.7        3803.46        5711
16        3450.91        3771.63        5711
17        3421.92        3758.44        5711
18        3393.59        3734.61        5711
19        3369.44        3718.31        5711
20        3349.14        3349.14        5711
