cost        CG2        HBCS        ScaleStar
1        10657.29        16895.44        10668.69
2        7418.29        12583.44        7423.32
3        6204.35        8574.66        6539.5
4        5553.55        6536.68        6539.5
5        5148        5161.94        6539.5
6        4872.97        4986.48        6539.5
7        4670.53        4830.91        6539.5
8        4516.17        4742.32        6539.5
9        4393.5        4665.58        6539.5
10        4292.76        4596.81        6539.5
11        4213.45        4537.17        6539.5
12        4144.87        4493.33        6539.5
13        4088.53        4436.83        6539.5
14        4036.99        4400.29        6539.5
15        3992.93        4363.95        6539.5
16        3954.15        4329.57        6539.5
17        3920.64        4307.55        6539.5
18        3890.53        4284.32        6539.5
19        3861.85        4258.44        6539.5
20        3838.23        3838.23        6539.5
