cost        CG2        HBCS        ScaleStar
1        8931.34        14239.69        8949.61
2        6230.11        10780.52        6234.5
3        5210.07        7168.7        5506.62
4        4666.58        5268.18        5506.62
5        4326.77        4332.51        5506.62
6        4092.79        4175.08        5506.62
7        3923.51        4047.09        5506.62
8        3794.43        3976.71        5506.62
9        3691.46        3917.98        5506.62
10        3609.24        3866.45        5506.62
11        3541.02        3811.72        5506.62
12        3482.64        3761.15        5506.62
13        3435.85        3729.68        5506.62
14        3393.01        3700.03        5506.62
15        3356.33        3663.53        5506.62
16        3323.46        3632.21        5506.62
17        3294.95        3615.73        5506.62
18        3269.4        3596.74        5506.62
19        3245.25        3581.86        5506.62
20        3226.35        3226.35        5506.62
