cost        CG2        HBCS        ScaleStar
1        10277.4        16253.64        10298.01
2        7164.2        12222.73        7165.51
3        5987.1        8182.37        6307.37
4        5360.87        6175.41        6307.37
5        4968.96        4984.88        6307.37
6        4700.51        4801.35        6307.37
7        4506.27        4659.96        6307.37
8        4357.85        4584.97        6307.37
9        4240.52        4506.9        6307.37
10        4143.3        4432.16        6307.37
11        4066.25        4372.75        6307.37
12        4000.66        4337.8        6307.37
13        3944.47        4284.24        6307.37
14        3895.49        4247.51        6307.37
15        3853.34        4213.36        6307.37
16        3817.58        4184.08        6307.37
17        3783.86        4161.9        6307.37
18        3754.19        4134.63        6307.37
19        3727.31        4105.66        6307.37
20        3704.14        3704.14        6307.37
