cost        CG2        HBCS        ScaleStar
1        10417.34        16664.13        10424.14
2        7258.24        12456.06        7265.32
3        6069.27        8518.62        6400.73
4        5438.14        6434.75        6400.73
5        5040.2        5065.83        6400.73
6        4766.56        4849.88        6400.73
7        4569.95        4730.23        6400.73
8        4421.24        4651.57        6400.73
9        4301.31        4569.03        6400.73
10        4203.72        4501.86        6400.73
11        4124.27        4432.32        6400.73
12        4057.62        4387.46        6400.73
13        4001.47        4344.32        6400.73
14        3951.94        4317.02        6400.73
15        3909.43        4277.65        6400.73
16        3871.34        4244.01        6400.73
17        3837.77        4214.52        6400.73
18        3808.91        4192.71        6400.73
19        3779.95        4171.36        6400.73
20        3757.4        3757.4        6400.73
