cost        CG2        HBCS        ScaleStar
1        9086.99        14576.64        9099.1
2        6336.88        10891.08        6340.99
3        5297.58        7352.22        5587.15
4        4747.91        5569.55        5587.15
5        4398.65        4411.47        5587.15
6        4159.86        4240.86        5587.15
7        3986.63        4126.45        5587.15
8        3854.37        4057.09        5587.15
9        3751.57        3978.62        5587.15
10        3667.97        3913.64        5587.15
11        3597.01        3873.44        5587.15
12        3541.6        3839.23        5587.15
13        3490.26        3788.04        5587.15
14        3448.6        3756.66        5587.15
15        3409.84        3718.48        5587.15
16        3378.06        3695.26        5587.15
17        3349.18        3676.01        5587.15
18        3322.52        3650.63        5587.15
19        3298.15        3634.77        5587.15
20        3277.9        3277.9        5587.15
