cost        CG2        HBCS        ScaleStar
1        5782.65        8446.8        5763.31
2        4495.96        6836.76        4495.96
3        3564.36        5138.03        3564.93
4        3144.6        3596.13        3146.23
5        2863.57        3111.06        2999.22
6        2671.84        2668.52        2999.22
7        2520.1        2562.38        2999.22
8        2403.14        2536.78        2999.22
9        2320.83        2481.01        2999.22
10        2243.83        2436.94        2999.22
11        2189.64        2386.07        2999.22
12        2135.62        2363.61        2999.22
13        2095.37        2321.61        2999.22
14        2056.05        2288.04        2999.22
15        2023.6        2275.66        2999.22
16        1996.05        2251.15        2999.22
17        1968.17        2232.97        2999.22
18        1946.13        2221.3        2999.22
19        1925.37        2207.78        2999.22
20        1906.08        1906.08        2999.22
