cost        CG2        HBCS        ScaleStar
1        6153.63        9097.6        6150.65
2        4806.16        7321.38        4820.47
3        3813.29        5611.47        3810.46
4        3362.22        3716        3361.09
5        3055.66        3232.81        3201.22
6        2856.84        2838.6        3201.22
7        2694.46        2747.14        3201.22
8        2567.48        2698.02        3201.22
9        2479.74        2645        3201.22
10        2394.66        2591.14        3201.22
11        2338.38        2553.28        3201.22
12        2280.3        2497.06        3201.22
13        2236.94        2479.96        3201.22
14        2194.27        2453.69        3201.22
15        2159.31        2443.23        3201.22
16        2130.55        2418.79        3201.22
17        2101.35        2396        3201.22
18        2077.5        2374.32        3201.22
19        2054.73        2348.42        3201.22
20        2034.21        2034.21        3201.22
