cost        CG2        HBCS        ScaleStar
1        6703.16        9894.63        6684.68
2        5218.85        7784.79        5232.03
3        4139.49        6018.28        4140.2
4        3651.8        4134.04        3654.92
5        3320.34        3591.81        3478.26
6        3098.38        3101.34        3478.26
7        2924.12        2977.44        3478.26
8        2788.93        2928.95        3478.26
9        2690.74        2881.03        3478.26
10        2603.67        2837.88        3478.26
11        2539.83        2776.68        3478.26
12        2478.75        2727.05        3478.26
13        2428.99        2688.34        3478.26
14        2384.58        2661.29        3478.26
15        2346.59        2639.39        3478.26
16        2315.12        2621.62        3478.26
17        2283.52        2599.32        3478.26
18        2258        2585.29        3478.26
19        2234.89        2568.2        3478.26
20        2212.58        2212.58        3478.26
