cost        CG2        HBCS        ScaleStar
1        5890.97        8659.89        5898.91
2        4605.56        6977.1        4617.53
3        3653.28        5323        3652.36
4        3252.4        3713.98        3224.1
5        2929.89        3180.53        3064.9
6        2740.38        2775.01        3064.9
7        2578.29        2624.21        3064.9
8        2458.02        2587.05        3064.9
9        2376.97        2532.7        3064.9
10        2297.65        2489.53        3064.9
11        2241.96        2450.61        3064.9
12        2184.62        2412.16        3064.9
13        2142.37        2371.27        3064.9
14        2104.44        2352.89        3064.9
15        2069.8        2340.14        3064.9
16        2040.74        2319.83        3064.9
17        2013.94        2301.09        3064.9
18        1991.53        2286.34        3064.9
19        1969.13        2262.05        3064.9
20        1949.1        1949.1        3064.9
