cost        CG2        HBCS        ScaleStar
1        5971.61        8810.26        5962.9
2        4655.18        7124.85        4672.88
3        3692.34        5438.88        3693.05
4        3254.45        3625.47        3258.63
5        2963.71        3245.56        3108.18
6        2764.63        2789.42        3108.18
7        2608.67        2653.36        3108.18
8        2491.69        2614.36        3108.18
9        2402.86        2558.81        3108.18
10        2323.47        2523.19        3108.18
11        2266.12        2486.65        3108.18
12        2209.7        2439.86        3108.18
13        2167.07        2402.06        3108.18
14        2128.16        2374.03        3108.18
15        2093.73        2356.21        3108.18
16        2066.99        2345.61        3108.18
17        2038.25        2311.87        3108.18
18        2015.04        2300        3108.18
19        1993.47        2290.61        3108.18
20        1973.39        1973.39        3108.18
