cost        CG2        HBCS        ScaleStar
1        6073.41        8914.32        6075.54
2        4746.14        7215.39        4752.94
3        3761.98        5438.25        3763.68
4        3318.21        3765.02        3323.17
5        3017.98        3267.95        3161.67
6        2807.12        2819.92        3161.67
7        2657.78        2706.28        3161.67
8        2532.67        2666.34        3161.67
9        2445.79        2626.17        3161.67
10        2366.87        2569.17        3161.67
11        2307.64        2512.7        3161.67
12        2252.72        2476.38        3161.67
13        2210.47        2434.86        3161.67
14        2169.82        2420.71        3161.67
15        2131.88        2403.64        3161.67
16        2105.53        2385.62        3161.67
17        2074.94        2369.68        3161.67
18        2051.84        2351.72        3161.67
19        2029.79        2333.26        3161.67
20        2009.92        2009.92        3161.67
