cost        CG2        HBCS        ScaleStar
1        6825.96        9904.49        6830.21
2        5329.96        8125.08        5339.81
3        4230.98        6159.24        4232.54
4        3729.55        4113.08        3730.48
5        3395.22        3681.88        3552.86
6        3165.71        3152.52        3552.86
7        2985.85        3041.36        3552.86
8        2847.18        2997.25        3552.86
9        2747.34        2940.19        3552.86
10        2662.31        2878.01        3552.86
11        2594.56        2849.89        3552.86
12        2531.76        2792.9        3552.86
13        2481        2744.48        3552.86
14        2435.86        2716.26        3552.86
15        2396.66        2699.97        3552.86
16        2365.57        2679.84        3552.86
17        2334        2657.77        3552.86
18        2306.53        2637.5        3552.86
19        2282.01        2627.52        3552.86
20        2259.3        2259.3        3552.86
