cost        CG2        HBCS        ScaleStar
1        6694.48        9858.46        6704.89
2        5234.18        8040.24        5247.35
3        4144.69        6076.1        4146.81
4        3658.42        4051.05        3661.32
5        3326.39        3492.45        3489.41
6        3114.25        3237.63        3489.41
7        2929.7        2993.49        3489.41
8        2794.09        2930.04        3489.41
9        2699.18        2882.78        3489.41
10        2612.19        2831.75        3489.41
11        2547.31        2785.57        3489.41
12        2483.79        2759.94        3489.41
13        2434.45        2702.59        3489.41
14        2390.98        2669.8        3489.41
15        2351.32        2640.17        3489.41
16        2320.61        2625.49        3489.41
17        2289.8        2609.65        3489.41
18        2263.19        2594.61        3489.41
19        2238.37        2571.32        3489.41
20        2216.29        2216.29        3489.41
