cost        CG2        HBCS        ScaleStar
1        10781.02        17580.81        10793.56
2        7517.31        12815.61        7523.86
3        6309.46        8703.61        6780.46
4        5658.29        6366.27        6780.46
5        5257.25        5282.38        6780.46
6        4983.72        5057.18        6780.46
7        4781.7        4957.72        6780.46
8        4627.74        4852.12        6780.46
9        4508.67        4772.7        6780.46
10        4408.16        4707.67        6780.46
11        4326.88        4649.13        6780.46
12        4258.47        4601.89        6780.46
13        4202.52        4549.24        6780.46
14        4152.95        4515.85        6780.46
15        4109.71        4480.08        6780.46
16        4069.8        4447.45        6780.46
17        4036.42        4419.37        6780.46
18        4004.93        4387.27        6780.46
19        3977.71        4367.94        6780.46
20        3954.29        3954.29        6780.46
