cost        CG2        HBCS        ScaleStar
1        11723.67        19160.79        11738.12
2        8179.74        13964.52        8183.35
3        6854.27        9645.82        7367.14
4        6153.23        7093.43        7367.14
5        5718.8        5735.86        7367.14
6        5416.78        5515.82        7367.14
7        5198.51        5393.52        7367.14
8        5032.89        5295.71        7367.14
9        4901.34        5194.25        7367.14
10        4794.09        5102.27        7367.14
11        4706.5        5058.11        7367.14
12        4632.3        5004.29        7367.14
13        4569.37        4954.41        7367.14
14        4515.26        4901.21        7367.14
15        4468.39        4874.38        7367.14
16        4425.93        4839.47        7367.14
17        4387.84        4803.04        7367.14
18        4354.63        4784.67        7367.14
19        4324.02        4758.28        7367.14
20        4298.68        4298.68        7367.14
