cost        CG2        HBCS        ScaleStar
1        10545.39        17376.09        10555.59
2        7354.49        12462.42        7359.52
3        6164.77        8492.39        6633.19
4        5538.41        6270.67        6633.19
5        5145.39        5163.65        6633.19
6        4875.76        4954.59        6633.19
7        4676.18        4839.97        6633.19
8        4525.68        4755.11        6633.19
9        4407.56        4670.45        6633.19
10        4312.47        4598.82        6633.19
11        4232.89        4536.59        6633.19
12        4166.76        4481.1        6633.19
13        4110.42        4446.52        6633.19
14        4062.09        4409.9        6633.19
15        4020.64        4380.32        6633.19
16        3981.68        4351.42        6633.19
17        3948.37        4322.16        6633.19
18        3918.16        4296.99        6633.19
19        3890.68        4282.28        6633.19
20        3867.98        3867.98        6633.19
