cost        CG2        HBCS        ScaleStar
1        9912.07        16322.7        9926.52
2        6909.73        11735.86        6912.07
3        5791.45        8142        6231.22
4        5206.74        6148.1        6231.22
5        4838.43        4853.79        6231.22
6        4582.93        4659.32        6231.22
7        4394.56        4559.07        6231.22
8        4258.08        4467.86        6231.22
9        4145.61        4374.95        6231.22
10        4052.6        4321.9        6231.22
11        3979.43        4279.12        6231.22
12        3917.57        4234.66        6231.22
13        3865.33        4180.38        6231.22
14        3819.7        4149.43        6231.22
15        3778.28        4116.48        6231.22
16        3742.81        4095.92        6231.22
17        3711.05        4064.28        6231.22
18        3683        4036.99        6231.22
19        3657.26        4007.18        6231.22
20        3636.63        3636.63        6231.22
