cost        CG2        HBCS        ScaleStar
1        10303        16831.5        10312.28
2        7178.54        12263.84        7180.88
3        6015.53        8212.76        6477.82
4        5401.84        6239.62        6477.82
5        5020.28        5040.22        6477.82
6        4757.66        4831.75        6477.82
7        4563.62        4723.1        6477.82
8        4418.26        4628.21        6477.82
9        4303.24        4544.71        6477.82
10        4210.24        4489.26        6477.82
11        4132.37        4445.69        6477.82
12        4068.06        4397.91        6477.82
13        4012.2        4351.56        6477.82
14        3967.01        4307.62        6477.82
15        3924.66        4288.24        6477.82
16        3887.47        4255.47        6477.82
17        3854.34        4223.67        6477.82
18        3824.91        4189.67        6477.82
19        3798.46        4166.59        6477.82
20        3776.9        3776.9        6477.82
