cost        CG2        HBCS        ScaleStar
1        10812.4        17600.61        10826.85
2        7538.91        12921.6        7540.4
3        6318.66        8827.17        6791.05
4        5671.57        6555.58        6791.05
5        5270.95        5290.25        6791.05
6        4995.4        5071.15        6791.05
7        4791.22        4952.02        6791.05
8        4638.41        4867.87        6791.05
9        4518.93        4772.36        6791.05
10        4419.53        4712.98        6791.05
11        4336.66        4660.38        6791.05
12        4269.77        4606.26        6791.05
13        4215.14        4561.83        6791.05
14        4163.22        4523.75        6791.05
15        4118.69        4495.48        6791.05
16        4079.09        4457.67        6791.05
17        4046.38        4421.16        6791.05
18        4014.88        4407.31        6791.05
19        3987.59        4387.89        6791.05
20        3964.33        3964.33        6791.05
