cost        CG2        HBCS        ScaleStar
1        2536.92        2640.41        2535.23
2        1881.58        2403.26        1871.59
3        1675.45        2156.34        1676.09
4        1480.59        1698.19        1492.7
5        1284.66        1568.7        1318.66
6        1170.9        1233.8        1164.81
7        1098.58        1120.4        1097.66
8        1034.83        1039.58        1038.09
9        987.73        986.67        990.92
10        934.85        950.12        960.46
11        901.81        933.19        960.46
12        876.73        922.6        960.46
13        844.67        906.41        960.46
14        821.18        906.41        960.46
15        802.54        902.41        960.46
16        785.34        902.41        960.46
17        766.74        897.97        960.46
18        752.59        889.36        960.46
19        740.46        889.36        960.46
20        727.2        727.2        960.46
