cost        CG2        HBCS        ScaleStar
1        2690.1        3020.32        2668.85
2        1980.99        2614.02        1972.27
3        1755.52        2199.86        1772.31
4        1547.7        1831.81        1551.52
5        1344.55        1398.95        1382.45
6        1220.02        1371.11        1218.82
7        1150.75        1199.98        1155.21
8        1086.36        1143.14        1088.13
9        1021.69        1035.61        1030.33
10        978.7        987.51        1011.21
11        943.81        969.47        1011.21
12        919.22        969.47        1011.21
13        884.76        969.47        1011.21
14        860.9        962.11        1011.21
15        844.22        956.45        1011.21
16        827.47        949.05        1011.21
17        807.39        941.05        1011.21
18        793.54        931.24        1011.21
19        780.66        912.86        1011.21
20        765.63        765.63        1011.21
