cost        CG2        HBCS        ScaleStar
1        3020.9        3599.11        3065.1
2        2318.59        2948.86        2320.08
3        1969.02        2498.29        1985.18
4        1669.75        2380.21        1640
5        1485.66        1996.86        1490.9
6        1368.92        1536.38        1368
7        1276.45        1274.43        1289.66
8        1212.63        1233.54        1289.66
9        1166.97        1208.22        1289.66
10        1110.61        1193.46        1289.66
11        1078.93        1176.49        1289.66
12        1044.85        1171.92        1289.66
13        1015.86        1152.2        1289.66
14        997.35        1126.04        1289.66
15        972.59        1109.72        1289.66
16        956.23        1089.49        1289.66
17        941.46        1073.38        1289.66
18        924.07        1073.38        1289.66
19        911.3        1067.76        1289.66
20        897.81        1061.03        1289.66
