cost        CG2        HBCS        ScaleStar
1        3864.62        4680.62        3882.48
2        2960.01        3679.75        2967.45
3        2505.47        2841.86        2513.55
4        2123.54        2767.13        2083.88
5        1900.91        2480.47        1906.15
6        1751.74        1909.62        1754.22
7        1627.85        1630.58        1649.17
8        1549.93        1590.31        1649.17
9        1495.08        1564.21        1649.17
10        1420.03        1537.6        1649.17
11        1382.03        1502.82        1649.17
12        1338.67        1485.67        1649.17
13        1299.78        1452.09        1649.17
14        1275.96        1426.45        1649.17
15        1243.44        1422.02        1649.17
16        1223.09        1399.12        1649.17
17        1203.57        1383.89        1649.17
18        1181.2        1374.24        1649.17
19        1164.65        1351.99        1649.17
20        1148.88        1148.88        1649.17
