cost        CG2        HBCS        ScaleStar
1        3972.55        4786.21        3998.47
2        3032.87        3900.3        3035.42
3        2567.29        3103.21        2582.87
4        2106.59        2784.39        2157.8
5        1946.36        2398.14        1951.11
6        1793.43        1904.22        1806.47
7        1666.39        1674.22        1694.83
8        1588.48        1621.15        1694.83
9        1517.95        1596.34        1694.83
10        1453.5        1563.14        1694.83
11        1407.06        1544.7        1694.83
12        1366.84        1522.74        1694.83
13        1329.82        1487.63        1694.83
14        1302.43        1481.64        1694.83
15        1271.88        1433.93        1694.83
16        1249.84        1429.33        1694.83
17        1230.11        1412.08        1694.83
18        1208.82        1401.84        1694.83
19        1192.01        1396.66        1694.83
20        1175.89        1175.89        1694.83
