cost        CG2        HBCS        ScaleStar
1        4457.05        5489.3        4489.49
2        3407.02        4470.58        3427.63
3        2891.56        3477.07        2907.64
4        2383.55        2792.82        2394.6
5        2187.05        2639.89        2199.52
6        2012.24        2284.17        2022.22
7        1867.84        1879.18        1896.71
8        1782.6        1824.66        1896.71
9        1701.54        1786.03        1896.71
10        1631.59        1765.84        1896.71
11        1581.49        1738.22        1896.71
12        1532.29        1713.13        1896.71
13        1493.81        1675.07        1896.71
14        1462.94        1649.43        1896.71
15        1427.16        1615.6        1896.71
16        1403.21        1615.6        1896.71
17        1380.6        1605.17        1896.71
18        1357.73        1580.52        1896.71
19        1339.05        1563.25        1896.71
20        1320.92        1320.92        1896.71
