cost        CG2        HBCS        ScaleStar
1        4367.15        5280.26        4378.62
2        3343.75        4362.48        3350.98
3        2830.78        3367.05        2835.66
4        2325.02        3006.09        2349.07
5        2149.64        2570.53        2149.25
6        1979.43        2294.42        1979.82
7        1838.36        1841.38        1868.89
8        1750.14        1787.37        1868.89
9        1672.54        1764.66        1868.89
10        1604.59        1735.01        1868.89
11        1553.76        1691.01        1868.89
12        1510.05        1662.24        1868.89
13        1468.78        1646.23        1868.89
14        1436.47        1626.45        1868.89
15        1404.6        1615.04        1868.89
16        1379.87        1572        1868.89
17        1358.27        1563.31        1868.89
18        1334.6        1551.74        1868.89
19        1315.79        1535.06        1868.89
20        1298.34        1528.45        1868.89
