cost        CG2        HBCS        ScaleStar
1        5086.58        6038.36        5184.75
2        3891.48        4972.46        3897.42
3        3297.96        3881.06        3301.36
4        2700.63        3287.62        2700.63
5        2502.93        3183.07        2506.05
6        2309.2        2617.75        2330.1
7        2143.24        2144.34        2175.18
8        2043.89        2084.86        2175.18
9        1949.91        2055.55        2175.18
10        1869.83        2010.63        2175.18
11        1809.8        1990.8        2175.18
12        1755.02        1965.62        2175.18
13        1711.65        1931.63        2175.18
14        1671.19        1893.55        2175.18
15        1635.15        1863.87        2175.18
16        1606.96        1833.66        2175.18
17        1581.31        1819.36        2175.18
18        1555.57        1805.72        2175.18
19        1534.69        1792.75        2175.18
20        1513.28        1513.28        2175.18
