cost        CG2        HBCS        ScaleStar
1        4337.65        5327.48        4346.58
2        3317.44        4340.41        3326.15
3        2813.49        3284.92        2818.7
4        2313.16        2981.9        2337.95
5        2137.07        2773.3        2140.26
6        1967.07        2151.66        1966.93
7        1824.06        1825.62        1853.74
8        1739.84        1795.88        1853.74
9        1676.58        1741.62        1853.74
10        1594.19        1716.61        1853.74
11        1544.13        1684.97        1853.74
12        1502.78        1665.91        1853.74
13        1459.78        1661.05        1853.74
14        1429.89        1630.66        1853.74
15        1396.16        1580.53        1853.74
16        1371.47        1567.99        1853.74
17        1350.47        1548.29        1853.74
18        1327.13        1535.52        1853.74
19        1308.52        1527.65        1853.74
20        1290.45        1290.45        1853.74
