cost        CG2        HBCS        ScaleStar
1        3398.77        4183.32        3440
2        2601.9        3262.78        2603.6
3        2209.63        2512.86        2213.66
4        1865.3        2363.69        1847.45
5        1672.35        2307.02        1671.72
6        1538.13        1731.54        1546.94
7        1428.9        1447.99        1449.9
8        1360.9        1380.88        1449.9
9        1308.96        1344.55        1449.9
10        1246.96        1331.62        1449.9
11        1207.26        1325.35        1449.9
12        1174.11        1305.79        1449.9
13        1142.22        1281.21        1449.9
14        1118.83        1260.5        1449.9
15        1091.37        1253.27        1449.9
16        1071.88        1223.34        1449.9
17        1056.95        1207.51        1449.9
18        1038.59        1201.1        1449.9
19        1024.03        1191.59        1449.9
20        1009.53        1009.53        1449.9
