cost        CG2        HBCS        ScaleStar
1        4052.42        4889.25        4068.58
2        3106.38        3869.25        3110.2
3        2632.71        3022.01        2643.48
4        2230.8        2850.45        2161.18
5        2001.3        2511.02        2001.23
6        1843.13        2155.51        1844.83
7        1713.97        1711.45        1734.51
8        1631.48        1656.89        1734.51
9        1559.89        1632.42        1734.51
10        1492.78        1614.1        1734.51
11        1446.11        1570.77        1734.51
12        1403.64        1550.52        1734.51
13        1366.18        1550.52        1734.51
14        1337.12        1523.18        1734.51
15        1305.75        1490.37        1734.51
16        1284.11        1454.07        1734.51
17        1263.46        1446.41        1734.51
18        1240.58        1446.41        1734.51
19        1223.33        1429.31        1734.51
20        1206.36        1206.36        1734.51
