cost        CG2        HBCS        ScaleStar
1        4595.7        5451.65        4602.5
2        3513.22        4469.48        3533.62
3        2983.04        3531.5        2989.84
4        2466.88        3045.65        2494.36
5        2259.33        2957.04        2266.7
6        2080.9        2215.91        2081.47
7        1931.16        1942.46        1959.71
8        1844.32        1885.98        1959.71
9        1769.85        1846.53        1959.71
10        1687.38        1823.94        1959.71
11        1638.49        1796.4        1959.71
12        1591.06        1780.39        1959.71
13        1543.7        1744.35        1959.71
14        1511.46        1716.35        1959.71
15        1477.08        1675.11        1959.71
16        1452.4        1654.88        1959.71
17        1427.93        1654.88        1959.71
18        1403.52        1633.88        1959.71
19        1384.44        1621.56        1959.71
20        1364.8        1364.8        1959.71
