cost        CG2        HBCS        ScaleStar
1        3672.45        4400.9        3714.1
2        2820.11        3579.16        2819.26
3        2383        2719.67        2390.65
4        2023.31        2575.81        1954.6
5        1811.16        2463.11        1811.73
6        1668.01        1859.33        1666.95
7        1549.58        1571.14        1574.12
8        1477.22        1501.16        1574.12
9        1411.03        1480.94        1574.12
10        1352.34        1457.07        1574.12
11        1309.07        1437.08        1574.12
12        1272.97        1403.6        1574.12
13        1238.43        1390.71        1574.12
14        1210.7        1361.66        1574.12
15        1184.6        1344.74        1574.12
16        1163.39        1318.85        1574.12
17        1146.02        1307.37        1574.12
18        1126.1        1301.21        1574.12
19        1110.25        1297.48        1574.12
20        1095.25        1095.25        1574.12
