cost        CG2        HBCS        ScaleStar
1        8856.85        13299.88        8868.54
2        6156.68        10144.44        6159.23
3        5226.08        7560        5159.14
4        4627.76        5139.2        5098.36
5        4251.42        4251.81        5098.36
6        3995.71        4042.94        5098.36
7        3812.14        3956.62        5098.36
8        3671.81        3863.36        5098.36
9        3568.62        3790.34        5098.36
10        3474.67        3723.36        5098.36
11        3403.41        3677.71        5098.36
12        3338.4        3636.02        5098.36
13        3284.08        3614.05        5098.36
14        3239.97        3559.45        5098.36
15        3200.81        3533.78        5098.36
16        3164.97        3502.89        5098.36
17        3134.95        3476.95        5098.36
18        3106.62        3453.56        5098.36
19        3080.22        3430.61        5098.36
20        3058.12        3058.12        5098.36
