cost        CG2        HBCS        ScaleStar
1        8992.54        13475.26        9006.99
2        6250.58        10314.85        6253.27
3        5292.03        7674.29        5231.57
4        4708.42        5253.22        5177.67
5        4313.27        4551.43        5177.67
6        4056.3        4105.17        5177.67
7        3869.4        4021.71        5177.67
8        3728.22        3923.64        5177.67
9        3620.2        3840.96        5177.67
10        3530        3772.96        5177.67
11        3457.5        3733.8        5177.67
12        3390.64        3687.38        5177.67
13        3337.28        3653.65        5177.67
14        3289.47        3625        5177.67
15        3250.99        3578.95        5177.67
16        3215.32        3551.63        5177.67
17        3183.91        3534.42        5177.67
18        3154.38        3510.8        5177.67
19        3128.35        3489.76        5177.67
20        3106.6        3106.6        5177.67
