cost        CG2        HBCS        ScaleStar
1        9006.14        13620.36        9012.72
2        6259.65        10166.99        6260.99
3        5302.94        7817.64        5220.24
4        4707.48        5221.56        5180.36
5        4322.73        4409.49        5180.36
6        4062.06        4105.36        5180.36
7        3876.73        4014.23        5180.36
8        3735.99        3944.31        5180.36
9        3628.95        3852.37        5180.36
10        3537.86        3794.83        5180.36
11        3461.89        3740.04        5180.36
12        3395.94        3700.04        5180.36
13        3340.86        3669.81        5180.36
14        3293.95        3625.5        5180.36
15        3255.53        3604.3        5180.36
16        3219.31        3566.18        5180.36
17        3188.67        3550.89        5180.36
18        3160.01        3521.59        5180.36
19        3132.54        3487.61        5180.36
20        3109.58        3109.58        5180.36
