cost        CG2        HBCS        ScaleStar
1        8082.02        12150.76        8093.78
2        5627.72        9060.69        5621.35
3        4749        6973.24        4693.93
4        4234.84        4563.34        4656.95
5        3888.65        3951.17        4656.95
6        3648.38        3686.1        4656.95
7        3477.95        3601.91        4656.95
8        3353.14        3537.33        4656.95
9        3257.86        3466.21        4656.95
10        3175.63        3401.99        4656.95
11        3107.36        3365.36        4656.95
12        3047.91        3325.79        4656.95
13        2999.06        3290.92        4656.95
14        2958.49        3246.01        4656.95
15        2922.11        3214.28        4656.95
16        2890.51        3192.47        4656.95
17        2861.81        3167.21        4656.95
18        2835.67        3149.63        4656.95
19        2811.87        3134.94        4656.95
20        2792.3        2792.3        4656.95
