cost        CG2        HBCS        ScaleStar
1        8835.31        13135.18        8839.14
2        6141.95        10033.49        6138.19
3        5180.42        7377.48        5117.59
4        4615.82        5216.03        5083.8
5        4244.69        4258.08        5083.8
6        3987.79        4034.19        5083.8
7        3803.05        3946.69        5083.8
8        3663.05        3871.56        5083.8
9        3558.96        3788.71        5083.8
10        3472.51        3723.68        5083.8
11        3394.96        3674.05        5083.8
12        3331.62        3636.79        5083.8
13        3277.99        3590.89        5083.8
14        3232.15        3550.1        5083.8
15        3193.94        3514.81        5083.8
16        3157.88        3488.67        5083.8
17        3127.38        3476.66        5083.8
18        3099        3456.18        5083.8
19        3072.85        3433.55        5083.8
20        3050.6        3050.6        5083.8
