cost        CG2        HBCS        ScaleStar
1        9473.5        14178.11        9476.69
2        6586.65        10787.46        6586.48
3        5587.87        8221.63        5499.75
4        4942.22        5348        5452.29
5        4539        4542.44        5452.29
6        4270.05        4309.65        5452.29
7        4074.15        4226.8        5452.29
8        3923.22        4149.83        5452.29
9        3814.1        4042.76        5452.29
10        3716.9        3984.51        5452.29
11        3637.57        3939.36        5452.29
12        3570.04        3888.87        5452.29
13        3511.13        3854.03        5452.29
14        3464.24        3816.45        5452.29
15        3421.68        3773.25        5452.29
16        3382.66        3738.27        5452.29
17        3351.18        3717.61        5452.29
18        3321.23        3693.99        5452.29
19        3292.77        3685.59        5452.29
20        3268.82        3268.82        5452.29
