cost        CG2        HBCS        ScaleStar
1        8652.45        12952.99        8667.32
2        6020.64        9959.01        6018.02
3        5094.78        7433.55        5018.45
4        4532.46        4991.37        4994.79
5        4159.7        4176.29        4994.79
6        3908.87        3945.4        4994.79
7        3727.96        3865.4        4994.79
8        3591.97        3777.54        4994.79
9        3488.73        3707.97        4994.79
10        3401.14        3648.1        4994.79
11        3328.29        3603.61        4994.79
12        3264.75        3567.85        4994.79
13        3210.95        3522.53        4994.79
14        3167.28        3485.91        4994.79
15        3130.49        3449.8        4994.79
16        3095.16        3411.16        4994.79
17        3065.62        3391.21        4994.79
18        3037.24        3368.89        4994.79
19        3011.85        3353.06        4994.79
20        2990.22        3336.63        4994.79
