cost        CG2        HBCS        ScaleStar
1        8114.8        12103.85        8122.88
2        5750.74        8986.69        5763.7
3        4842.58        6757.81        4848.25
4        4266.92        5358.74        4484.31
5        3901.86        3908.58        4484.31
6        3684.59        3728.49        4484.31
7        3492.42        3597.66        4484.31
8        3346.37        3508.64        4484.31
9        3245.08        3456.78        4484.31
10        3156.99        3393.7        4484.31
11        3080.91        3359.66        4484.31
12        3017.67        3308.63        4484.31
13        2969.95        3256.86        4484.31
14        2921.94        3220.49        4484.31
15        2880.08        3205.21        4484.31
16        2845.97        3180.3        4484.31
17        2816.31        3160.89        4484.31
18        2789.42        3138.52        4484.31
19        2763.08        3116.93        4484.31
20        2740.45        2740.45        4484.31
