cost        CG2        HBCS        ScaleStar
1        8934.55        13240.44        8942.84
2        6316.34        9966.31        6327.53
3        5322.4        7416.84        5332.82
4        4698.33        5675.76        4937.92
5        4295.81        4299.12        4937.92
6        4041.46        4110.38        4937.92
7        3842.73        3958.56        4937.92
8        3686.39        3857.05        4937.92
9        3568.09        3808.41        4937.92
10        3473.56        3750.48        4937.92
11        3390.44        3684.26        4937.92
12        3322.08        3640.41        4937.92
13        3268.07        3610.36        4937.92
14        3215.83        3563.42        4937.92
15        3172.7        3533.78        4937.92
16        3134.56        3503.04        4937.92
17        3102.16        3476.24        4937.92
18        3071.06        3455.27        4937.92
19        3042.51        3423.79        4937.92
20        3017.76        3017.76        4937.92
