cost        CG2        HBCS        ScaleStar
1        8770.66        12952.31        8770.31
2        6266.21        9699.75        6208.9
3        5224.96        7314.64        5232.25
4        4606.55        5720.89        4839.62
5        4208.03        4211.66        4839.62
6        3963.1        4029.36        4839.62
7        3764.67        3877.36        4839.62
8        3613.18        3785.8        4839.62
9        3495.6        3728.73        4839.62
10        3403.65        3680.97        4839.62
11        3325.33        3626.43        4839.62
12        3258.27        3568.44        4839.62
13        3205.95        3539.39        4839.62
14        3154.33        3487.59        4839.62
15        3109.81        3459.92        4839.62
16        3070.69        3434.06        4839.62
17        3040.49        3398.11        4839.62
18        3010.6        3376.66        4839.62
19        2982.66        3350.42        4839.62
20        2959.09        2959.09        4839.62
