cost        CG2        HBCS        ScaleStar
1        7533.22        11344.62        7543.42
2        5398.27        8212.06        5342.56
3        4490.08        6378.15        4493.2
4        3958.62        5001.18        4155.79
5        3623.24        3648.36        4155.79
6        3413.17        3453.93        4155.79
7        3237.51        3333.7        4155.79
8        3106.34        3245.55        4155.79
9        3011.44        3201.03        4155.79
10        2928.35        3151.02        4155.79
11        2859.38        3115.76        4155.79
12        2799.68        3069.49        4155.79
13        2754.45        3020.83        4155.79
14        2711.56        3003.97        4155.79
15        2674.17        2969.42        4155.79
16        2640.85        2952.54        4155.79
17        2614.15        2926.41        4155.79
18        2587.94        2913.66        4155.79
19        2564.61        2888.78        4155.79
20        2542.68        2542.68        4155.79
