cost        CG2        HBCS        ScaleStar
1        8550.71        12610.1        8556.24
2        6052.99        9338.45        6069.07
3        5092.77        7179.73        5096.17
4        4490.51        5697.4        4722.67
5        4106.88        4107.95        4722.67
6        3873.08        3924.67        4722.67
7        3673.24        3794.79        4722.67
8        3525.99        3698.74        4722.67
9        3413.06        3642.99        4722.67
10        3327.04        3593.34        4722.67
11        3248.17        3539.47        4722.67
12        3179.09        3483.75        4722.67
13        3129.51        3443.91        4722.67
14        3077.76        3396.44        4722.67
15        3036.92        3373.4        4722.67
16        2998.72        3347.68        4722.67
17        2967.2        3323.69        4722.67
18        2938.21        3294.26        4722.67
19        2911.87        3275.98        4722.67
20        2887.57        2887.57        4722.67
