cost        CG2        HBCS        ScaleStar
1        7292.39        10887.18        7287.92
2        5282.56        8051.77        5157.4
3        4335.03        5939.87        4340.98
4        3826.58        4763.9        4023.71
5        3503.72        3531.7        4023.71
6        3304.75        3334.59        4023.71
7        3132.09        3220.66        4023.71
8        3003.31        3151.64        4023.71
9        2908.56        3095.38        4023.71
10        2831.62        3044.1        4023.71
11        2761.41        3005.16        4023.71
12        2707.11        2961.33        4023.71
13        2661.34        2919.63        4023.71
14        2621.91        2894.75        4023.71
15        2585.09        2870.91        4023.71
16        2553.05        2851.96        4023.71
17        2526.98        2825.63        4023.71
18        2502.84        2809.78        4023.71
19        2479.25        2795.77        4023.71
20        2459.22        2459.22        4023.71
