cost        CG2        HBCS        ScaleStar
1        801.95        1010.62        964.3
2        772        905.44        801.95
3        643.21        905.44        678.91
4        538.02        859.11        573.72
5        457.49        696.76        573.72
6        443.9        546.1        539.23
7        433.69        557.65        434.89
8        398.62        426.89        399.83
9        356.12        391.19        407.55
10        338.59        369.34        399.83
11        334.13        369.34        365.05
12        338.59        366.66        356.12
13        321.2        362.8        356.12
14        310.69        327.74        356.12
15        295.79        327.74        356.12
16        307.89        327.74        356.12
17        297.37        325.42        356.12
18        286.94        325.42        356.12
19        286.94        325.42        356.12
20        286.94        286.94        356.12
