cost        CG2        HBCS        ScaleStar
1        879.28        1184.64        937.92
2        669.11        1184.64        739.45
3        669.11        1043.96        705.66
4        569.88        833.8        565.41
5        466.18        635.32        565.41
6        433.1        565.41        466.18
7        454.91        542.11        454.91
8        421.83        442.87        431.47
9        386.35        393.25        408.16
10        369.81        393.25        408.16
11        369.81        359.88        375.08
12        363.36        359.88        375.08
13        341.19        359.88        375.08
14        328.14        359.88        375.08
15        319.61        359.88        375.08
16        326.16        359.88        375.08
17        316.24        359.88        375.08
18        305.59        359.88        375.08
19        302.21        336.97        375.08
20        302.21        302.21        375.08
