cost        CG2        HBCS        ScaleStar
1        1523.12        1675.06        1538.42
2        1174.62        1484.88        1253.46
3        1030.76        1326.14        1030.76
4        930.04        1080.91        931.53
5        832.08        1004.2        851.7
6        749.41        774.42        772.22
7        673.69        673.69        674.26
8        647.2        648.12        648.62
9        614.55        614.55        613.98
10        586.99        604.84        588.41
11        573.89        573.32        554.83
12        534.96        581.38        547.75
13        522.78        547.38        547.75
14        505.96        540.86        547.75
15        492.68        540.86        547.75
16        478.18        540.86        547.75
17        468.38        524.5        547.75
18        460.43        524.5        547.75
19        451.25        515.22        547.75
20        441.33        441.33        547.75
