cost        CG2        HBCS        ScaleStar
1        1575.94        1717.46        1713.85
2        1146.48        1582.95        1352.81
3        1073.16        1426.12        1103.34
4        955.65        1218.3        1011.96
5        850.55        1139.89        996.38
6        725.39        833.25        829.64
7        727.14        798.61        728.28
8        681.67        697.25        683.44
9        642.46        671.11        683.44
10        601.57        637.32        657.3
11        587.14        620.43        622.66
12        571.56        610.3        588.88
13        551.77        610.3        588.88
14        532.24        592.98        588.88
15        516.58        563.72        588.88
16        512.69        563.72        588.88
17        500.94        560.11        588.88
18        487.92        544.53        588.88
19        479.14        544.53        588.88
20        474.47        474.47        588.88
